house_type,house_size,location,city,latitude,longitude,price,currency,numBathrooms,numBalconies,isNegotiable,priceSqFt,verificationDate,SecurityDeposit,Status,price_per_sqft,size_bucket,property_id
2 BHK Apartment ,900,Kothrud,Pune,18.50739861,73.80764771,20000,INR,1.0,0.0,Unknown,,Posted 2 months ago,No Deposit,Unfurnished,22.22222222222222,Medium,7989
2 BHK Apartment ,988,Hinjewadi,Pune,18.57286263,73.68908691,30000,INR,2.0,0.0,Unknown,,Posted a month ago,No Deposit,Furnished,30.364372469635626,Medium,7990
1 BHK Apartment ,680,Viman Nagar,Pune,18.56602287,73.9102478,27000,INR,1.0,0.0,Unknown,,Posted a month ago,No Deposit,Furnished,39.705882352941174,Medium,7991
1 BHK Apartment ,670,Viman Nagar,Pune,18.56492424,73.91003418,28000,INR,1.0,0.0,Unknown,,Posted a month ago,No Deposit,Furnished,41.791044776119406,Medium,7992
1 BHK Apartment ,655,Viman Nagar,Pune,18.56888771,73.90989685,26000,INR,1.0,0.0,Unknown,,Posted a month ago,No Deposit,Furnished,39.69465648854962,Medium,7993
1 BHK Apartment ,600,Wadgaon Sheri,Pune,18.55090141,73.91979218,20000,INR,1.0,0.0,Unknown,,Posted 2 months ago,No Deposit,Semi-Furnished,33.333333333333336,Medium,7994
2 BHK Apartment ,1080,Hinjewadi,Pune,18.57142639,73.69288635,29000,INR,2.0,0.0,Unknown,,Posted 2 months ago,No Deposit,Furnished,26.85185185185185,Large,7995
1 RK Studio Apartment ,580,Hinjewadi,Pune,18.57936478,73.73588562,28000,INR,1.0,0.0,Unknown,,Posted 2 months ago,No Deposit,Furnished,48.275862068965516,Medium,7996
1 BHK Apartment ,600,Hinjewadi,Pune,18.58146667,73.73651123,24000,INR,1.0,0.0,Unknown,,Posted 2 months ago,No Deposit,Semi-Furnished,40.0,Medium,7997
1 BHK Apartment ,380,Hinjewadi,Pune,18.57936478,73.73588562,28000,INR,1.0,0.0,Unknown,,Posted 2 months ago,No Deposit,Furnished,73.6842105263158,Small,7998
1 BHK Independent House ,540,Hinjewadi,Pune,18.57936478,73.73588562,23000,INR,1.0,0.0,Unknown,,Posted 2 months ago,No Deposit,Unfurnished,42.592592592592595,Medium,7999
2 BHK Apartment ,986,Hinjewadi,Pune,18.57286263,73.68908691,30000,INR,2.0,0.0,Unknown,,Posted a month ago,No Deposit,Furnished,30.425963488843813,Medium,8000
2 BHK Apartment ,1050,Hinjewadi,Pune,18.58264923,73.69248199,40000,INR,2.0,0.0,Unknown,,Posted a month ago,No Deposit,Furnished,38.095238095238095,Large,8001
2 BHK Apartment ,750,Pimpri,Pune,18.62777901,73.8061676,30000,INR,2.0,0.0,Unknown,,Posted a month ago,No Deposit,Unfurnished,40.0,Medium,8002
3 BHK Apartment ,1600,Kothrud,Pune,18.51480675,73.81638336,34000,INR,1.0,0.0,Unknown,,Posted 24 days ago,No Deposit,Unfurnished,21.25,Large,8003
2 BHK Apartment ,917,Lohegaon,Pune,18.60547447,73.90895844,22000,INR,2.0,0.0,Unknown,,Posted a month ago,No Deposit,Unfurnished,23.991275899672846,Medium,8004
2 BHK Apartment ,980,Dhanori,Pune,18.60397911,73.90257263,21000,INR,2.0,0.0,Unknown,,Posted a month ago,No Deposit,Unfurnished,21.428571428571427,Medium,8005
3 BHK Apartment ,1308,Dhanori,Pune,18.59404182,73.89763641,29000,INR,3.0,0.0,Unknown,,Posted a month ago,No Deposit,Semi-Furnished,22.171253822629968,Large,8006
2 BHK Apartment ,890,Dhanori,Pune,18.58354378,73.88654327,21000,INR,2.0,0.0,Unknown,,Posted a month ago,No Deposit,Unfurnished,23.59550561797753,Medium,8007
2 BHK Apartment ,1100,Dhanori,Pune,18.59786987,73.90299988,25000,INR,2.0,0.0,Unknown,,Posted a month ago,No Deposit,Unfurnished,22.727272727272727,Large,8008
2 BHK Apartment ,1150,Lohegaon,Pune,18.60209465,73.91862488,21000,INR,2.0,0.0,Unknown,,Posted a month ago,No Deposit,Unfurnished,18.26086956521739,Large,8009
2 BHK Apartment ,917,Lohegaon,Pune,18.60547447,73.90895844,22000,INR,2.0,0.0,Unknown,,Posted a month ago,No Deposit,Unfurnished,23.991275899672846,Medium,8010
1 BHK Apartment ,629,Kalyani Nagar,Pune,18.5498333,73.90530396,29000,INR,1.0,0.0,Unknown,,Posted a month ago,No Deposit,Semi-Furnished,46.10492845786963,Medium,8011
2 BHK Apartment ,900,Rahatani,Pune,18.60302353,73.78948212,23000,INR,2.0,0.0,Unknown,,Posted a month ago,No Deposit,Semi-Furnished,25.555555555555557,Medium,8012
1 BHK Apartment ,708,Wadgaon Sheri,Pune,18.55036545,73.92193604,17500,INR,1.0,0.0,Unknown,,Posted a month ago,No Deposit,Unfurnished,24.717514124293785,Medium,8013
3 BHK Apartment ,1500,Hadapsar,Pune,18.50691795,73.94322205,35000,INR,3.0,0.0,Unknown,,Posted a month ago,No Deposit,Semi-Furnished,23.333333333333332,Large,8014
2 BHK Apartment ,1200,Balewadi,Pune,18.58207512,73.76696014,28000,INR,2.0,0.0,Unknown,,Posted a month ago,No Deposit,Semi-Furnished,23.333333333333332,Large,8015
2 BHK Apartment ,1180,Bibwewadi,Pune,18.45765495,73.8639679,25000,INR,2.0,0.0,Unknown,,Posted a month ago,No Deposit,Semi-Furnished,21.1864406779661,Large,8016
3 BHK Apartment ,1800,Kondhwa,Pune,18.45053673,73.87578583,30000,INR,3.0,0.0,Unknown,,Posted a month ago,No Deposit,Semi-Furnished,16.666666666666668,Large,8017
1 BHK Apartment ,650,Kondhwa,Pune,18.4468708,73.88508606,11000,INR,1.0,0.0,Unknown,,Posted a month ago,No Deposit,Semi-Furnished,16.923076923076923,Medium,8018
2 BHK Apartment ,750,Pimpri,Pune,18.62777901,73.8061676,30000,INR,2.0,0.0,Unknown,,Posted a month ago,No Deposit,Unfurnished,40.0,Medium,8019
2 BHK Apartment ,650,Kothrud,Pune,18.50739861,73.80764771,35000,INR,2.0,0.0,Unknown,,Posted a month ago,No Deposit,Furnished,53.84615384615385,Medium,8020
3 BHK Apartment ,2100,Baner,Pune,18.57022858,73.77071381,100000,INR,3.0,0.0,Unknown,,Posted a month ago,No Deposit,Furnished,47.61904761904762,Large,8021
4 BHK Independent House ,3500,Balewadi,Pune,18.58109283,73.77120972,110000,INR,4.0,0.0,Unknown,,Posted a month ago,No Deposit,Semi-Furnished,31.428571428571427,Large,8022
4 BHK Independent House ,2500,Baner,Pune,18.5647049,73.77220154,150000,INR,4.0,0.0,Unknown,,Posted a month ago,No Deposit,Furnished,60.0,Large,8023
4 BHK Apartment ,4800,NIBM Annex Mohammadwadi,Pune,18.4641552,73.90855408,80000,INR,5.0,0.0,Unknown,,Posted 22 days ago,No Deposit,Semi-Furnished,16.666666666666668,Large,8024
3 BHK Apartment ,3800,NIBM Annex Mohammadwadi,Pune,18.4641552,73.90855408,65000,INR,3.0,0.0,Unknown,,Posted 22 days ago,No Deposit,Semi-Furnished,17.105263157894736,Large,8025
4 BHK Apartment ,3000,Kondhwa,Pune,18.47396088,73.90559387,70000,INR,4.0,0.0,Unknown,,Posted 22 days ago,No Deposit,Unfurnished,23.333333333333332,Large,8026
3 BHK Apartment ,1600,Kothrud,Pune,18.51480675,73.81638336,34000,INR,1.0,0.0,Unknown,,Posted 24 days ago,No Deposit,Unfurnished,21.25,Large,8027
2 BHK Apartment ,1050,Aundh,Pune,18.56032944,73.80487061,28000,INR,2.0,0.0,Unknown,,Posted 22 days ago,No Deposit,Semi-Furnished,26.666666666666668,Large,8028
3 BHK Apartment ,1350,Aundh,Pune,18.56051636,73.80738068,35000,INR,2.0,0.0,Unknown,,Posted 23 days ago,No Deposit,Furnished,25.925925925925927,Large,8029
3 BHK Apartment ,1400,Aundh,Pune,18.56766129,73.80521393,40000,INR,3.0,0.0,Unknown,,Posted 23 days ago,No Deposit,Semi-Furnished,28.571428571428573,Large,8030
1 BHK Apartment ,630,Kargil Vijay Nagar,Pune,18.5592804,73.92044067,16000,INR,1.0,0.0,Unknown,,Posted 23 days ago,No Deposit,Unfurnished,25.396825396825395,Medium,8031
3 BHK Apartment ,1540,Kharadi,Pune,18.55656815,73.95006561,45000,INR,3.0,0.0,Unknown,,Posted 23 days ago,No Deposit,Unfurnished,29.22077922077922,Large,8032
1 BHK Apartment ,630,Viman Nagar,Pune,18.56566048,73.9217453,23000,INR,1.0,0.0,Unknown,,Posted 23 days ago,No Deposit,Unfurnished,36.507936507936506,Medium,8033
2 BHK Apartment ,940,Wagholi,Pune,18.57950783,73.98155975,18000,INR,2.0,0.0,Unknown,,Posted 20 days ago,No Deposit,Semi-Furnished,19.148936170212767,Medium,8034
3 BHK Villa ,3000,Rahatani,Pune,18.59639359,73.78530884,35000,INR,3.0,0.0,Unknown,,Posted 17 days ago,No Deposit,Semi-Furnished,11.666666666666666,Large,8035
2 BHK Apartment ,1250,Wakad,Pune,18.59722519,73.77924347,33000,INR,2.0,0.0,Unknown,,Posted 17 days ago,No Deposit,Semi-Furnished,26.4,Large,8036
2 BHK Apartment ,1150,Wakad,Pune,18.59722519,73.77924347,30000,INR,2.0,0.0,Unknown,,Posted 17 days ago,No Deposit,Semi-Furnished,26.08695652173913,Large,8037
3 BHK Villa ,3400,Baner,Pune,18.55978584,73.77967834,150000,INR,3.0,0.0,Unknown,,Posted 17 days ago,No Deposit,Semi-Furnished,44.11764705882353,Large,8038
2 BHK Apartment ,1050,Gahunje,Pune,18.67006874,73.70677185,16000,INR,2.0,0.0,Unknown,,Posted 17 days ago,No Deposit,Unfurnished,15.238095238095237,Large,8039
2 BHK Apartment ,1150,Wakad,Pune,18.59722519,73.77924347,32000,INR,2.0,0.0,Unknown,,Posted 17 days ago,No Deposit,Semi-Furnished,27.82608695652174,Large,8040
2 BHK Apartment ,1200,Wakad,Pune,18.59722519,73.77924347,36000,INR,2.0,0.0,Unknown,,Posted 17 days ago,No Deposit,Furnished,30.0,Large,8041
4 BHK Apartment ,2350,Aundh,Pune,18.55895615,73.8055954,145000,INR,4.0,0.0,Unknown,,Posted 17 days ago,No Deposit,Semi-Furnished,61.702127659574465,Large,8042
2 BHK Apartment ,998,Yerawada,Pune,18.55448723,73.89758301,33000,INR,2.0,0.0,Unknown,,Posted 23 days ago,No Deposit,Unfurnished,33.06613226452906,Medium,8043
2 BHK Apartment ,985,New Kalyani Nagar,Pune,18.54799652,73.90641785,38000,INR,2.0,0.0,Unknown,,Posted 23 days ago,No Deposit,Semi-Furnished,38.578680203045685,Medium,8044
4 BHK Apartment ,3000,Kondhwa,Pune,18.47396088,73.90559387,70000,INR,4.0,0.0,Unknown,,Posted 22 days ago,No Deposit,Unfurnished,23.333333333333332,Large,8045
1 BHK Apartment ,600,Kharadi,Pune,18.54247665,73.93925476,23000,INR,1.0,0.0,Unknown,,Posted 16 days ago,No Deposit,Unfurnished,38.333333333333336,Medium,8046
5 BHK Villa ,2400,Yerawada,Pune,18.57369232,73.8971405,48000,INR,4.0,0.0,Unknown,,Posted 16 days ago,No Deposit,Furnished,20.0,Large,8047
1 BHK Apartment ,700,Dhanori,Pune,18.5781002,73.89917755,20000,INR,1.0,0.0,Unknown,,Posted 16 days ago,No Deposit,Furnished,28.571428571428573,Medium,8048
2 BHK Apartment ,1050,Aundh,Pune,18.56032944,73.80487061,28000,INR,2.0,0.0,Unknown,,Posted 22 days ago,No Deposit,Semi-Furnished,26.666666666666668,Large,8049
3 BHK Apartment ,1280,Dhaygude Wada,Pune,18.56411362,73.81017303,32000,INR,2.0,0.0,Unknown,,Posted 22 days ago,No Deposit,Semi-Furnished,25.0,Large,8050
3 BHK Apartment ,1350,Aundh,Pune,18.56051636,73.80738068,35000,INR,2.0,0.0,Unknown,,Posted 23 days ago,No Deposit,Furnished,25.925925925925927,Large,8051
3 BHK Apartment ,1400,Aundh,Pune,18.56766129,73.80521393,40000,INR,3.0,0.0,Unknown,,Posted 23 days ago,No Deposit,Semi-Furnished,28.571428571428573,Large,8052
1 BHK Apartment ,630,Kargil Vijay Nagar,Pune,18.5592804,73.92044067,16000,INR,1.0,0.0,Unknown,,Posted 23 days ago,No Deposit,Unfurnished,25.396825396825395,Medium,8053
3 BHK Apartment ,1540,Kharadi,Pune,18.55656815,73.95006561,45000,INR,3.0,0.0,Unknown,,Posted 23 days ago,No Deposit,Unfurnished,29.22077922077922,Large,8054
1 BHK Apartment ,630,Viman Nagar,Pune,18.56566048,73.9217453,23000,INR,1.0,0.0,Unknown,,Posted 23 days ago,No Deposit,Unfurnished,36.507936507936506,Medium,8055
2 BHK Apartment ,967,Wadgaon Sheri,Pune,18.55271912,73.92081451,26000,INR,2.0,0.0,Unknown,,Posted 23 days ago,No Deposit,Unfurnished,26.88728024819028,Medium,8056
2 BHK Apartment ,850,Hadapsar,Pune,18.48459816,73.93573761,15000,INR,2.0,0.0,Unknown,,Posted 22 days ago,No Deposit,Unfurnished,17.647058823529413,Medium,8057
2 BHK Apartment ,1000,Tathawade,Pune,18.62477303,73.73713684,23000,INR,2.0,0.0,Unknown,,Posted 15 days ago,No Deposit,Unfurnished,23.0,Medium,8058
3 BHK Apartment ,1250,Tathawade,Pune,18.62471008,73.73709869,30000,INR,2.0,0.0,Unknown,,Posted 15 days ago,No Deposit,Semi-Furnished,24.0,Large,8059
4 BHK Apartment ,2300,Tathawade,Pune,18.62474632,73.73732758,51000,INR,5.0,0.0,Unknown,,Posted 15 days ago,No Deposit,Semi-Furnished,22.17391304347826,Large,8060
2 BHK Apartment ,900,Tathawade,Pune,18.62477303,73.73713684,24000,INR,2.0,0.0,Unknown,,Posted 15 days ago,No Deposit,Unfurnished,26.666666666666668,Medium,8061
1 BHK Apartment ,1000,Kothrud,Pune,18.51024437,73.80846405,21600,INR,1.0,0.0,Unknown,,Posted 7 days ago,No Deposit,Semi-Furnished,21.6,Medium,8062
2 BHK Apartment ,1499,Bavdhan,Pune,18.4975071,73.75083923,20000,INR,2.0,0.0,Unknown,,Posted 7 days ago,No Deposit,Semi-Furnished,13.3422281521014,Large,8063
1 BHK Apartment ,602,Wadgaon Sheri,Pune,18.54081535,73.91834259,21000,INR,1.0,0.0,Unknown,,Posted 10 days ago,No Deposit,Semi-Furnished,34.883720930232556,Medium,8064
1 BHK Apartment ,1000,Kothrud,Pune,18.51024437,73.80846405,21600,INR,1.0,0.0,Unknown,,Posted 7 days ago,No Deposit,Semi-Furnished,21.6,Medium,8065
2 BHK Apartment ,950,Wagholi,Pune,18.54379272,73.92418671,25000,INR,2.0,0.0,Unknown,,Posted 14 days ago,No Deposit,Unfurnished,26.31578947368421,Medium,8066
3 BHK Apartment ,1196,Dhanori,Pune,18.60192871,73.90148163,24000,INR,3.0,0.0,Unknown,,Posted 3 days ago,No Deposit,Semi-Furnished,20.066889632107024,Large,8067
2 BHK Apartment ,1045,Lohegaon,Pune,18.60192108,73.91272736,22000,INR,2.0,0.0,Unknown,,Posted 3 days ago,No Deposit,Semi-Furnished,21.05263157894737,Large,8068
2 BHK Apartment ,1050,Lohegaon,Pune,18.59620094,73.90930176,22000,INR,2.0,0.0,Unknown,,Posted 3 days ago,No Deposit,Semi-Furnished,20.952380952380953,Large,8069
2 BHK Apartment ,1056,Lohegaon,Pune,18.62320328,73.91668701,22000,INR,2.0,0.0,Unknown,,Posted 3 days ago,No Deposit,Semi-Furnished,20.833333333333332,Large,8070
2 BHK Apartment ,780,Lohegaon,Pune,18.60913658,73.90711212,20000,INR,2.0,0.0,Unknown,,Posted 3 days ago,No Deposit,Semi-Furnished,25.641025641025642,Medium,8071
3 BHK Apartment ,1386,Dhanori,Pune,18.58807373,73.89533997,25000,INR,3.0,0.0,Unknown,,Posted 3 days ago,No Deposit,Semi-Furnished,18.037518037518037,Large,8072
3 BHK Apartment ,1404,Dhanori,Pune,18.60248947,73.90661621,30000,INR,3.0,0.0,Unknown,,Posted 3 days ago,No Deposit,Semi-Furnished,21.367521367521366,Large,8073
2 BHK Apartment ,1103,Lohegaon,Pune,18.62320328,73.91668701,21000,INR,2.0,0.0,Unknown,,Posted 3 days ago,No Deposit,Semi-Furnished,19.038984587488667,Large,8074
1 BHK Apartment ,750,Lohegaon,Pune,18.61758995,73.9103241,16000,INR,2.0,0.0,Unknown,,Posted 3 days ago,No Deposit,Semi-Furnished,21.333333333333332,Medium,8075
2 BHK Apartment ,850,Lohegaon,Pune,18.60433006,73.91017914,21000,INR,2.0,0.0,Unknown,,Posted 3 days ago,No Deposit,Semi-Furnished,24.705882352941178,Medium,8076
2 BHK Apartment ,1004,Lohegaon,Pune,18.62314034,73.91410065,20000,INR,2.0,0.0,Unknown,,Posted 3 days ago,No Deposit,Unfurnished,19.9203187250996,Large,8077
2 BHK Apartment ,980,Dhanori,Pune,18.60248947,73.90661621,20000,INR,2.0,0.0,Unknown,,Posted 3 days ago,No Deposit,Semi-Furnished,20.408163265306122,Medium,8078
2 BHK Apartment ,980,Dhanori,Pune,18.60192871,73.90148163,20000,INR,2.0,0.0,Unknown,,Posted 3 days ago,No Deposit,Semi-Furnished,20.408163265306122,Medium,8079
3 BHK Apartment ,1200,Lohegaon,Pune,18.61118889,73.91108704,24000,INR,3.0,0.0,Unknown,,Posted 3 days ago,No Deposit,Semi-Furnished,20.0,Large,8080
2 BHK Apartment ,980,Lohegaon,Pune,18.61118889,73.91108704,21000,INR,2.0,0.0,Unknown,,Posted 3 days ago,No Deposit,Semi-Furnished,21.428571428571427,Medium,8081
1 BHK Apartment ,676,Dhanori,Pune,18.59893608,73.90194702,17000,INR,2.0,0.0,Unknown,,Posted 3 days ago,No Deposit,Semi-Furnished,25.14792899408284,Medium,8082
2 BHK Apartment ,1045,Lohegaon,Pune,18.60433006,73.91017914,22000,INR,2.0,0.0,Unknown,,Posted 3 days ago,No Deposit,Semi-Furnished,21.05263157894737,Large,8083
3 BHK Apartment ,1350,Dhanori,Pune,18.59009361,73.90274048,26000,INR,3.0,0.0,Unknown,,Posted 3 days ago,No Deposit,Semi-Furnished,19.25925925925926,Large,8084
3 BHK Apartment ,1550,Kharadi,Pune,18.56085968,73.95453644,45000,INR,2.0,0.0,Unknown,,Posted 4 days ago,No Deposit,Semi-Furnished,29.032258064516128,Large,8085
2 BHK Apartment ,1065,Kharadi,Pune,18.55333519,73.94477844,34000,INR,2.0,0.0,Unknown,,Posted 4 days ago,No Deposit,Semi-Furnished,31.92488262910798,Large,8086
2 BHK Apartment ,1065,Kharadi,Pune,18.55218887,73.94390106,34000,INR,2.0,0.0,Unknown,,Posted 4 days ago,No Deposit,Unfurnished,31.92488262910798,Large,8087
2 BHK Apartment ,1065,Kharadi,Pune,18.55463791,73.94429016,32000,INR,2.0,0.0,Unknown,,Posted 4 days ago,No Deposit,Semi-Furnished,30.046948356807512,Large,8088
3 BHK Apartment ,1196,Dhanori,Pune,18.60192871,73.90148163,24000,INR,3.0,0.0,Unknown,,Posted 3 days ago,No Deposit,Semi-Furnished,20.066889632107024,Large,8089
2 BHK Apartment ,1045,Lohegaon,Pune,18.60192108,73.91272736,22000,INR,2.0,0.0,Unknown,,Posted 3 days ago,No Deposit,Semi-Furnished,21.05263157894737,Large,8090
2 BHK Apartment ,1050,Lohegaon,Pune,18.59620094,73.90930176,22000,INR,2.0,0.0,Unknown,,Posted 3 days ago,No Deposit,Semi-Furnished,20.952380952380953,Large,8091
2 BHK Apartment ,1056,Lohegaon,Pune,18.62320328,73.91668701,22000,INR,2.0,0.0,Unknown,,Posted 3 days ago,No Deposit,Semi-Furnished,20.833333333333332,Large,8092
2 BHK Apartment ,780,Lohegaon,Pune,18.60913658,73.90711212,20000,INR,2.0,0.0,Unknown,,Posted 3 days ago,No Deposit,Semi-Furnished,25.641025641025642,Medium,8093
3 BHK Apartment ,1386,Dhanori,Pune,18.58807373,73.89533997,25000,INR,3.0,0.0,Unknown,,Posted 3 days ago,No Deposit,Semi-Furnished,18.037518037518037,Large,8094
3 BHK Apartment ,1404,Dhanori,Pune,18.60248947,73.90661621,30000,INR,3.0,0.0,Unknown,,Posted 3 days ago,No Deposit,Semi-Furnished,21.367521367521366,Large,8095
2 BHK Apartment ,1103,Lohegaon,Pune,18.62320328,73.91668701,21000,INR,2.0,0.0,Unknown,,Posted 3 days ago,No Deposit,Semi-Furnished,19.038984587488667,Large,8096
1 BHK Apartment ,750,Lohegaon,Pune,18.61758995,73.9103241,16000,INR,2.0,0.0,Unknown,,Posted 3 days ago,No Deposit,Semi-Furnished,21.333333333333332,Medium,8097
2 BHK Apartment ,850,Lohegaon,Pune,18.60433006,73.91017914,21000,INR,2.0,0.0,Unknown,,Posted 3 days ago,No Deposit,Semi-Furnished,24.705882352941178,Medium,8098
2 BHK Apartment ,1004,Lohegaon,Pune,18.62314034,73.91410065,20000,INR,2.0,0.0,Unknown,,Posted 3 days ago,No Deposit,Unfurnished,19.9203187250996,Large,8099
2 BHK Apartment ,980,Dhanori,Pune,18.60248947,73.90661621,20000,INR,2.0,0.0,Unknown,,Posted 3 days ago,No Deposit,Semi-Furnished,20.408163265306122,Medium,8100
2 BHK Apartment ,980,Dhanori,Pune,18.60192871,73.90148163,20000,INR,2.0,0.0,Unknown,,Posted 3 days ago,No Deposit,Semi-Furnished,20.408163265306122,Medium,8101
3 BHK Apartment ,1200,Lohegaon,Pune,18.61118889,73.91108704,24000,INR,3.0,0.0,Unknown,,Posted 3 days ago,No Deposit,Semi-Furnished,20.0,Large,8102
2 BHK Apartment ,980,Lohegaon,Pune,18.61118889,73.91108704,21000,INR,2.0,0.0,Unknown,,Posted 3 days ago,No Deposit,Semi-Furnished,21.428571428571427,Medium,8103
1 BHK Apartment ,676,Dhanori,Pune,18.59893608,73.90194702,17000,INR,2.0,0.0,Unknown,,Posted 3 days ago,No Deposit,Semi-Furnished,25.14792899408284,Medium,8104
2 BHK Apartment ,1003,Lohegaon,Pune,18.60578346,73.91027069,22000,INR,2.0,0.0,Unknown,,Posted 3 days ago,No Deposit,Semi-Furnished,21.93419740777667,Large,8105
3 BHK Apartment ,1380,Lohegaon,Pune,18.62314034,73.91410065,26000,INR,3.0,0.0,Unknown,,Posted 3 days ago,No Deposit,Semi-Furnished,18.840579710144926,Large,8106
1 BHK Apartment ,780,Lohegaon,Pune,18.60787582,73.91117096,18000,INR,2.0,0.0,Unknown,,Posted 3 days ago,No Deposit,Semi-Furnished,23.076923076923077,Medium,8107
2 BHK Apartment ,1160,Lohegaon,Pune,18.62320328,73.91668701,22000,INR,1.0,0.0,Unknown,,Posted 3 days ago,No Deposit,Semi-Furnished,18.96551724137931,Large,8108
2 BHK Apartment ,980,Charholi Budruk,Pune,18.62409592,73.91689301,23000,INR,2.0,0.0,Unknown,,Posted 3 days ago,No Deposit,Semi-Furnished,23.46938775510204,Medium,8109
2 BHK Apartment ,1003,Lohegaon,Pune,18.62072754,73.91501617,22000,INR,2.0,0.0,Unknown,,Posted 3 days ago,No Deposit,Semi-Furnished,21.93419740777667,Large,8110
2 BHK Apartment ,950,Lohegaon,Pune,18.60551453,73.91033173,22000,INR,2.0,0.0,Unknown,,Posted 3 days ago,No Deposit,Unfurnished,23.157894736842106,Medium,8111
2 BHK Apartment ,980,Lohegaon,Pune,18.60538483,73.90778351,22000,INR,2.0,0.0,Unknown,,Posted 3 days ago,No Deposit,Semi-Furnished,22.448979591836736,Medium,8112
3 BHK Apartment ,1405,Lohegaon,Pune,18.60659409,73.90982056,28000,INR,3.0,0.0,Unknown,,Posted 3 days ago,No Deposit,Semi-Furnished,19.9288256227758,Large,8113
3 BHK Apartment ,1405,Lohegaon,Pune,18.62320328,73.91668701,26000,INR,3.0,0.0,Unknown,,Posted 3 days ago,No Deposit,Semi-Furnished,18.505338078291814,Large,8114
3 BHK Apartment ,1404,Dhanori,Pune,18.60248947,73.90661621,28000,INR,3.0,0.0,Unknown,,Posted 3 days ago,No Deposit,Semi-Furnished,19.943019943019944,Large,8115
3 BHK Apartment ,1450,Dhanori,Pune,18.60248947,73.90661621,30000,INR,3.0,0.0,Unknown,,Posted 3 days ago,No Deposit,Semi-Furnished,20.689655172413794,Large,8116
2 BHK Apartment ,980,Dhanori,Pune,18.60411072,73.89910126,19000,INR,2.0,0.0,Unknown,,Posted 3 days ago,No Deposit,Semi-Furnished,19.387755102040817,Medium,8117
2 BHK Apartment ,950,Lohegaon,Pune,18.60192108,73.91272736,22000,INR,2.0,0.0,Unknown,,Posted 3 days ago,No Deposit,Semi-Furnished,23.157894736842106,Medium,8118
2 BHK Apartment ,1050,Lohegaon,Pune,18.60578346,73.91027069,23000,INR,2.0,0.0,Unknown,,Posted 3 days ago,No Deposit,Semi-Furnished,21.904761904761905,Large,8119
3 BHK Apartment ,1250,Lohegaon,Pune,18.60433006,73.91017914,26000,INR,3.0,0.0,Unknown,,Posted 3 days ago,No Deposit,Semi-Furnished,20.8,Large,8120
2 BHK Apartment ,650,Dhanori,Pune,18.59836388,73.90181732,17000,INR,1.0,0.0,Unknown,,Posted 3 days ago,No Deposit,Semi-Furnished,26.153846153846153,Medium,8121
2 BHK Apartment ,980,Lohegaon,Pune,18.60551453,73.91033173,30000,INR,2.0,0.0,Unknown,,Posted 3 days ago,No Deposit,Furnished,30.612244897959183,Medium,8122
2 BHK Apartment ,1004,Lohegaon,Pune,18.5937748,73.92818451,28000,INR,2.0,0.0,Unknown,,Posted 3 days ago,No Deposit,Furnished,27.888446215139442,Large,8123
2 BHK Apartment ,1095,Kharadi,Pune,18.55358124,73.94746399,35000,INR,2.0,0.0,Unknown,,Posted 4 days ago,No Deposit,Semi-Furnished,31.963470319634702,Large,8124
2 BHK Apartment ,1050,Dhanori,Pune,18.60397911,73.90257263,28000,INR,2.0,0.0,Unknown,,Posted 3 days ago,No Deposit,Furnished,26.666666666666668,Large,8125
3 BHK Apartment ,1450,Lohegaon,Pune,18.62320328,73.91668701,27000,INR,2.0,0.0,Unknown,,Posted 3 days ago,No Deposit,Semi-Furnished,18.620689655172413,Large,8126
